id_partie,status,joueur_depart,joueur_gagnant,rows,cols,confiance,signature
48826,nulle,R,,9,9,1,576656646444554566557574476917775614471111119199888888879999982822222223323333333
48825,terminee,R,R,9,9,1,74656554446653233
48824,terminee,R,Y,9,9,1,64456555663556366333533444
48823,terminee,R,Y,9,9,1,646745575445665233
48822,terminee,R,R,9,9,1,5364446466533443877
48821,terminee,R,Y,9,9,1,4755634454653445533676577663
48820,terminee,R,R,9,9,1,6547644556466544565576466351388584881114318881222
48819,terminee,R,R,9,9,1,7645544544525255447335332262868
48818,terminee,R,Y,9,9,1,7363454446352237274233542278827439664655
48817,terminee,R,R,9,9,1,5657555546664469884423233
48816,terminee,R,R,9,9,1,75644666555745747646654754613223333
48815,terminee,R,R,9,9,1,444666446654544623633521553
48814,terminee,R,Y,9,9,1,66476466535446466372442336773255
48813,terminee,R,Y,9,9,1,3535566666757597955744767669771255167122191119999188814443
48812,terminee,R,R,9,9,1,64355654465544324554455466333998333798122
48811,terminee,R,Y,9,9,1,653556465532336446443554877366
48810,terminee,R,Y,9,9,1,3637555554435344345543434483318151111198917666
48809,terminee,R,R,9,9,1,43735644663535543346566554436466377477117735571729982888999119222
48808,terminee,R,R,9,9,1,73764665454457548
48807,terminee,R,R,9,9,1,666365542655353556633363525336224441717999777
48806,terminee,R,R,9,9,1,4654556654644546654455322422566339333993322299997773777777698888888
48805,terminee,R,R,9,9,1,54355466354687766355368553366431335887777677411111119788899199499998822222222
48804,terminee,R,R,9,9,1,6665565546536533411634441193875131139399356965888894444998888117922
48803,terminee,R,Y,9,9,1,744454684555756785528288775778588133
48802,terminee,R,R,9,9,1,45546644556655966466575546429399442128222121133
48801,terminee,R,R,9,9,1,654465666454455252664455462292786224979951918898999882882811111117777
48800,terminee,R,Y,9,9,1,77566465556675566392125344
48799,terminee,R,R,9,9,1,666664556647475775545974447
48798,terminee,R,R,9,9,1,6556666654445544456323522246254422588888888622989939199111999777771111133
48797,terminee,R,Y,9,9,1,674453466477467553
48796,terminee,R,R,9,9,1,5356446544534663315355416844663
48795,terminee,R,Y,9,9,1,337465645547983356543455473345445777737279993999992226226662662288
48794,terminee,R,Y,9,9,1,4346444656676737789855
48793,terminee,R,Y,9,9,1,45556454553443347589777712434366
48792,terminee,R,Y,9,9,1,6463664524535455344665546643353333654888888882222222999199999911181177121177
48791,terminee,R,R,9,9,1,5473684464537
48790,terminee,R,Y,9,9,1,4556645546848645455448855888666664881111111119999999992322227777
48789,terminee,R,R,9,9,1,634556645455668556977
48788,terminee,R,Y,9,9,1,376454454535534435635334564328777766
48787,terminee,R,R,9,9,1,6475656645574625766775774455167445281622117994411889888221121882999298333
48786,terminee,R,R,9,9,1,444546565455687554244666459522333
48785,terminee,R,R,9,9,1,44446445445565555577663668584399126889812819977
48784,terminee,R,R,9,9,1,35546565664364245443335314355466522989888998869368438181999912777
48783,terminee,R,Y,9,9,1,46645564544552554244222166264516611912729295881189689811888877999933
48782,terminee,R,R,9,9,1,73655426565535442
48781,terminee,R,Y,9,9,1,3346524465455566842644566333
48780,terminee,R,R,9,9,1,7663645655437
48779,terminee,R,R,9,9,1,54635664456478554773333376776211228945524453511222766
48778,terminee,R,Y,9,9,1,5674456454757766
48777,terminee,R,R,9,9,1,4667665655477757233
48776,terminee,R,R,9,9,1,376455545534467476767
48775,terminee,R,R,9,9,1,4756566666554449858554486462548847778512818821211622291999777
48774,terminee,R,Y,9,9,1,57555455466775666444767746477456659419222222999991222711199111183333
48773,terminee,R,Y,9,9,1,3657425646653233225445254554342345943366
48772,terminee,R,Y,9,9,1,444446556556655662284658679588882256444887722287229977977711111119311999
48771,terminee,R,R,9,9,1,65756454556644877
48770,nulle,R,,9,9,1,456545555566444466662464412221785512221121177777772679999999991188333333388338888
48769,terminee,R,R,9,9,1,553564564533644634877
48768,terminee,R,R,9,9,1,554454637
48767,nulle,R,,9,9,1,456565555546444466662464412221895598888888996222271811997277711779973379311333333
48766,terminee,R,Y,9,9,1,55466545554446663238288779
48765,nulle,R,,9,9,1,574454556335644335547776644776657677566333331111111114999999888888922222222298988
48764,terminee,R,R,9,9,1,36564244653335455664656653377987814433544111516319988222228818991188222999977
48763,terminee,R,Y,9,9,1,54774545685467665655489884992774452228727768882821527946662199119119911133
48762,terminee,R,R,9,9,1,564364446646636446455335555113335641335917891111899888889977777
48761,terminee,R,R,9,9,1,55645455466866858556888664228857747
48760,terminee,R,Y,9,9,1,755545445652554224767797744766666769599267222242498999981111111118888338883333
48759,terminee,R,Y,9,9,1,453455565521434214287424413352233335322888685489888999766266669699997777
48758,terminee,R,Y,9,9,1,4655444554552333344554457393311222
48757,terminee,R,R,9,9,1,54656546564662445562244566255224171111777777999999729924111792183888333
48756,terminee,R,R,9,9,1,543654464664633346366837937578755
48755,terminee,R,R,9,9,1,666456566545522221333
48754,terminee,R,Y,9,9,1,45635654654556466566556914484844872977
48753,terminee,R,R,9,9,1,54554465546648886645448592488292255912961121211266681298999911877
48752,terminee,R,R,9,9,1,6457656646545568844745445777665477522611222733979922299999923111111138333
48751,terminee,R,R,9,9,1,5765436665535444614455433335114115113383488888886666781222222
48750,terminee,R,R,9,9,1,36644574537
48749,terminee,R,Y,9,9,1,34746646643733688774667337676773998855
48748,terminee,R,R,9,9,1,5574566646777562513975397766588195929925627972962923311223111113888
48747,terminee,R,Y,9,9,1,3746524455435739885236983314188554434331182211667766
48746,terminee,R,R,9,9,1,64355655654634446433544353356645711198911661888889889778919999113322777
48745,nulle,R,,9,9,1,444465455455522224244555666666622299999996998777771777788888828331118111113333333
48744,terminee,R,R,9,9,1,4767456444665677255575133
48743,terminee,R,R,9,9,1,4475664655576764765525477
48742,terminee,R,R,9,9,1,7475645554432337251
48741,terminee,R,Y,9,9,1,655765665447457626677577445524422226174952422716111818881118888899999933
48740,terminee,R,R,9,9,1,353465465566544363346566534355336444979999919111777777997888888
48739,terminee,R,Y,9,9,1,43474454653363466666455237277377226555547534637327888888889999998999112211
48738,terminee,R,R,9,9,1,57535555566767747772189534434433466664364338891745367992111111219999222922288
48737,terminee,R,R,9,9,1,3465656654445455633
48736,terminee,R,Y,9,9,1,477555444433586666357763514645743388755767668811113334111188822222222278999999
48735,terminee,R,Y,9,9,1,664554544526485244556485222266663112258688849192998881111119999977
48734,terminee,R,Y,9,9,1,545455656644787866455684476586486898852281321777
48733,terminee,R,R,9,9,1,343755464552443345211
48732,terminee,R,R,9,9,1,664555446546655868665248894445659912221922999888828471212331119197777
48731,terminee,R,R,9,9,1,5454555655666667774444764657677152312222443988333323338778891991999198888
48730,terminee,R,Y,9,9,1,55366542544325442366633454433265538668889599946222399988898918221111
48729,terminee,R,Y,9,9,1,45575685456766844645588661212477
48728,terminee,R,R,9,9,1,56346456558686653554477
48727,terminee,R,R,9,9,1,657456555536648948986966858558988899944446449961111111112227777
48726,terminee,R,Y,9,9,1,343546754455735334475737751354817425113477139188191866
48725,terminee,R,R,9,9,1,76676544544566545556477
48724,terminee,R,R,9,9,1,35465644546655844665586466458882238458289191999292992829221311777
48723,terminee,R,Y,9,9,1,3663456566544347858544883355122223323884544866657728619932822999999977
48722,terminee,R,R,9,9,1,665446454468889317336366181138849448993363999396849811112212222
48721,terminee,R,Y,9,9,1,6633455644566521585563664464244195991945229288982777
48720,terminee,R,R,9,9,1,666766645455575556556623777234433
48719,terminee,R,R,9,9,1,5366556555748
48718,terminee,R,Y,9,9,1,634755645566333536536363385855662882911292228144
48717,terminee,R,R,9,9,1,546644645578665445655564466135148333339333888981118891977
48716,terminee,R,R,9,9,1,5644455655624425255422244616966622541299689889888191188911811993333
48715,terminee,R,Y,9,9,1,4553544655664786633774574633433356556477188141131711897718198699
48714,nulle,R,,9,9,1,567664465575566556655634334433344443339899989999977777788888222122222111172111818
48713,terminee,R,Y,9,9,1,7434446646387727788669
48712,terminee,R,R,9,9,1,5463645555874664877973336966588
48711,terminee,R,R,9,9,1,433445544552553666663322448888563338668588645422228311979999999911221111177
48710,terminee,R,R,9,9,1,574554456366747764544375733161665417765546933399922999973113112122222192888
48709,terminee,R,Y,9,9,1,4775546665656677577556677574494465224222229941924191112333
48708,terminee,R,Y,9,9,1,6664544644877784655556544855886665888817714111117719199999933333323373992722
48707,terminee,R,Y,9,9,1,34454444663555533566163663
48706,terminee,R,Y,9,9,1,554355565566843764667766557773334443
48705,terminee,R,Y,9,9,1,54755445687487658674886678875676622314427228244221611555992333
48704,terminee,R,Y,9,9,1,7645645565664675544665145292995162224414129991922188777117777289198333
48703,nulle,R,,9,9,1,334646444452397333775556655666535577763376444797999919998888888211112212222211188
48702,terminee,R,R,9,9,1,65665554566233553244464665233
48701,terminee,R,Y,9,9,1,47646666535477553554446653311163351388684481937778
48700,terminee,R,R,9,9,1,66546455447866767745548
48699,terminee,R,R,9,9,1,53556564544661244346872833322255633
48698,terminee,R,R,9,9,1,67444565445655544522133
48697,terminee,R,Y,9,9,1,367556645655334444336487756653344577759497791111166133979999111988888888222222
48696,terminee,R,R,9,9,1,6463664654534553345665877
48695,terminee,R,R,9,9,1,654566566577895789757766965513177331353329292263322993211211279911444
48694,terminee,R,Y,9,9,1,37545444656556647747554476676766755399991111888841339222
48693,terminee,R,R,9,9,1,55455646544766476777556692744
48692,nulle,R,,9,9,1,567646665655745745777565562322444446333333342297722279999993218991111188881881188
48691,terminee,R,R,9,9,1,565455665646658221334423314443223552234352466682111881111388889899999999777
48690,terminee,R,R,9,9,1,37455456845575668
48689,terminee,R,R,9,9,1,45466665538554476473233334668777858
48688,terminee,R,Y,9,9,1,363454565533566366488977
48687,terminee,R,R,9,9,1,74545445548686885588443557666834896366343563311218111319977
48686,nulle,R,,9,9,1,644565664556266552255886444442224522777777776172881119119998888891999933333113333
48685,terminee,R,R,9,9,1,644765445766623342533
48684,terminee,R,Y,9,9,1,56564546644558646654452345421777
48683,terminee,R,R,9,9,1,4446654557865766554464252652484168195229812622333
48682,terminee,R,R,9,9,1,373645855554334443666435455667488666583388888477777799999939979222222
48681,terminee,R,Y,9,9,1,77355566456556898464423377788676375664854853447884197891111222
48680,terminee,R,R,9,9,1,6447565554476647754459657795774666615422222221792119113999929111388888333
48679,terminee,R,R,9,9,1,7565544644665566877
48678,terminee,R,R,9,9,1,7457444546656553442777595526666777672222562888282441333
48677,terminee,R,R,9,9,1,565455665646658221334423314443223552234113566648388888882211111999999999777
48676,terminee,R,Y,9,9,1,453666546545844858645455466688658812118811141199993777
48675,terminee,R,R,9,9,1,744555546442379857557332233344377457227898888883354789199992229296666
48674,terminee,R,R,9,9,1,6543654456475646654456577564675939324277233
48673,terminee,R,Y,9,9,1,446366446553336443355556464466898889998999555888339983227777211111111177
48672,terminee,R,R,9,9,1,6644464465576774744699169329439917233
48671,terminee,R,R,9,9,1,736366644674558
48670,terminee,R,R,9,9,1,3754566455644322777662522495954116888
48669,terminee,R,R,9,9,1,4747445664677566537
48668,terminee,R,R,9,9,1,5363556666748
48667,terminee,R,R,9,9,1,3667544555443375766
48666,terminee,R,R,9,9,1,56536645546344633566514533113443556364499111899888911988888997917222222222777
48665,terminee,R,R,9,9,1,5564654555666444878674765446621225777252248823311223333333999
48664,terminee,R,Y,9,9,1,56375444553633446615355416944663
48663,terminee,R,Y,9,9,1,6773544655563443
48662,terminee,R,R,9,9,1,3456544445695785677373666333775561999196994453433111514619779117822222888
48661,terminee,R,Y,9,9,1,63654665554576355789444777636366347547334541818887788999111919983391119822
48660,terminee,R,R,9,9,1,3536454644551212366
48659,terminee,R,R,9,9,1,55546556564668845582686618444442862224522888299919999991211113331137733
48658,terminee,R,Y,9,9,1,456456564586644559464456556868894819991132222229921822111911888977
48657,terminee,R,R,9,9,1,35556445543633446546536664336354457997777779999699391177111111818888888
48656,terminee,R,R,9,9,1,654646666655555445443463334151333354699999999392211111222222217777777771888888888
48655,terminee,R,R,9,9,1,4677546566574423533
48654,terminee,R,R,9,9,1,4667666665858454454488425552885222256624488877777
48653,terminee,R,Y,9,9,1,6635465664442173984231
48652,terminee,R,Y,9,9,1,46564665664453444466533553555764898888888837219977
48651,terminee,R,Y,9,9,1,554654545564464455445989666888668863388811111191199199927229777777772222233333
48650,terminee,R,R,9,9,1,4553546645655646656655694444949799181811911111333
48649,terminee,R,R,9,9,1,3765465454644553214327767
48648,terminee,R,R,9,9,1,66654655654445586866524889444565991222192299299497111221111337777
48647,terminee,R,R,9,9,1,6557564664554426264665133
48646,terminee,R,Y,9,9,1,765545466554234664675244552433322222745299991966199969331111117888
48645,terminee,R,Y,9,9,1,465345545666445536866445433363
48644,terminee,R,Y,9,9,1,45774456566677553637566533315777131139999919944416796593344481118888
48643,terminee,R,R,9,9,1,33344456564555648633644566548564581888833311111116889991993999977
48642,terminee,R,Y,9,9,1,667645545546644558766747
48641,terminee,R,R,9,9,1,6466544656653545584468594466889818835522118412331118311999222
48640,terminee,R,R,9,9,1,56556454554344321224452552293333848332394886666
48639,terminee,R,R,9,9,1,45564544546877644558855877777666488587748866122126191122222121119999333
48638,terminee,R,R,9,9,1,5335444552443521233522674559324768443376667
48637,terminee,R,R,9,9,1,55546544668756424662546516251221244256117771189842288888811999999993333
48636,terminee,R,R,9,9,1,455345446463665564456654589956777728462177988
48635,terminee,R,Y,9,9,1,43566665564454354363
48634,terminee,R,R,9,9,1,564764666514544523532982882828875333664338222
48633,terminee,R,R,9,9,1,4456565565446416655653644465241911118999991191992288822887777
48632,terminee,R,R,9,9,1,545665645566455626644442548168888845122222121188811112999999333399977
48631,terminee,R,Y,9,9,1,36434464525553644522
48630,terminee,R,Y,9,9,1,5653556545533644244663
48629,terminee,R,R,9,9,1,7533444656655746445655366333122
48628,terminee,R,R,9,9,1,6565664655755444695566441823485888333
48627,terminee,R,R,9,9,1,4447454455568755323227772722772245527885894491998889998991133
48626,terminee,R,R,9,9,1,457456464555442777331
48625,terminee,R,R,9,9,1,67646666667388787785244329855
48624,terminee,R,Y,9,9,1,564344564664335554656635633558221443
48623,terminee,R,R,9,9,1,47664644456774667775553
48622,terminee,R,Y,9,9,1,73664556566557898779759677688841315756586719933488892244
